"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GB48003",171.59263504033,2.89450413753248,0.698381380548349,4.14458950102564,3.40422979734553e-05,0.000391127330724552
"GB48633",36.2781797212878,-3.71897597569135,0.897709581893396,-4.14273842086826,3.43183295704001e-05,0.000393883293657321
"GB43217",237.627633283542,1.89753894808557,0.458644666134958,4.13727464460953,3.51455344547656e-05,0.000402952801348745
"GB51646",458.279727314431,-1.79771397873085,0.4346190243587,-4.13629840843588,3.52953144803313e-05,0.000404244548180619
"GB54446",2482.28296777055,-1.75456867821685,0.424295799952379,-4.13524875432133,3.54570349067608e-05,0.000405670193492057
"GB48378",286.162669158405,2.14255002974873,0.518185250881537,4.13471828096964,3.55390324670165e-05,0.000406181680619878
"GB55677",147.434825400857,-2.27686302479861,0.550956335266509,-4.13256528522764,3.5873682516552e-05,0.000409576677117699
"GB45260",166.419685651957,-2.09727416359356,0.507689325577022,-4.13101882969446,3.61158994062734e-05,0.000411910341710084
"GB42834",1386.73645261446,-1.75498283642512,0.425042220944456,-4.12896119478553,3.64405892851984e-05,0.000415178764115461
"GB48052",5256.82035796748,-1.68643185848925,0.408756649298154,-4.12576006135899,3.69512360648355e-05,0.000420556805870625
"GB55809",345.2008858081,1.94880624287507,0.472737396016192,4.1223864650816,3.74967432496855e-05,0.00042631996604966
"GB45542",21.4031429023459,-9.27948573639132,2.2524124176373,-4.11979869393776,3.79203555215035e-05,0.000430686665631091
"GB40090",73.1667728128756,-2.85897496893292,0.694106705007446,-4.11892717403192,3.80640411311424e-05,0.000431868266667087
"GB55502",88.5016162987653,-3.08721988839552,0.749626381528506,-4.11834477076515,3.81603486238225e-05,0.000432286682746509
"GB55070",207.1746850176,8.64166705697427,2.09842648622933,4.11816526034349,3.81900794678645e-05,0.000432286682746509
"GB50043",374.405079609787,-2.01367398916306,0.488994999373407,-4.1179848295859,3.82199848957848e-05,0.000432286682746509
"GB41060",37.4207954824316,3.72313587133625,0.904229901669598,4.11746599450177,3.83061029343381e-05,0.000432811279212459
"GB48998",113.184265020522,2.40960239447295,0.58525437925885,4.11718814906502,3.83522963766067e-05,0.000432884157651814
"GB46366",672.586000894537,-2.65205328115571,0.644955991127578,-4.11199107790148,3.92261461859951e-05,0.000442289010618901
"GB45931",34.3293625799757,9.03316502202979,2.19810526015393,4.10952340899143,3.96476524445994e-05,0.000446579348941651
"GB44867",54.9522815338567,-2.87710596348637,0.700480851080611,-4.10732992778881,4.00259297035001e-05,0.000450374407366243
"GB53055",19.5082110062777,-9.27948700596992,2.2602241761775,-4.10556045890254,4.0333577204137e-05,0.000453367722298721
"GB44330",451.277881984475,-2.05813516545251,0.501593277457564,-4.10319527383745,4.07483041468596e-05,0.00045755724615216
"GB40657",382.320747939328,1.87798285726341,0.457890375156517,4.10138093997166,4.10691805155272e-05,0.000460685390499611
"GB42758",34.1226169925667,-4.68794571283731,1.14388100141602,-4.09828094621212,4.16229889012572e-05,0.000466417278922319
"GB52157",549.371909935737,-2.47517570513697,0.605356407480255,-4.08879079258396,4.3362771043035e-05,0.000485413465776708
"GB50246",132.295043565641,2.19394484326865,0.536753419250999,4.08743524415763,4.36168366421645e-05,0.000487756247131884
"GB47214",109.207904776619,2.48768767330008,0.608709709891866,4.0868210788719,4.37324116752066e-05,0.000488415650540149
"GB49099",23.8463211128884,-9.23641302665151,2.26014534171383,-4.08664560467942,4.37654861299289e-05,0.000488415650540149
"GB51841",280.745330277901,-1.96122544968378,0.479958502253364,-4.08623962379246,4.38420988787402e-05,0.000488769847479262
"GB40809",206.118595523327,-2.38597534853479,0.584160207265841,-4.08445374891649,4.41806248920817e-05,0.000490915582721163
"GB45530",43.7161307680323,-3.23477691025404,0.792044425266962,-4.08408519403914,4.42507951874572e-05,0.000490915582721163
"GB47204",191.183383606631,2.03691825865382,0.498637948634739,4.08496437992909,4.40835786811142e-05,0.000490915582721163
"GB44623",239.782836224819,1.96171993765048,0.480288818012697,4.08445890072464,4.41796447718777e-05,0.000490915582721163
"GB49963",92.8530540937565,8.81742735573724,2.15899776256279,4.0840372827764,4.42599249203252e-05,0.000490915582721163
"GB46077",35.3199187242252,-3.61184623204916,0.884958866483526,-4.08137187935209,4.47706548413478e-05,0.000496075251812777
"GB46932",25.782574505065,9.02424109565315,2.21162196160217,4.08037234768446,4.49636167512528e-05,0.000497707026071794
"GB45349",86.4023542897868,2.50138552434231,0.613302736276288,4.07854942818232,4.53175683372051e-05,0.000501115689673947
"GB47269",52.9914797046113,3.10862924526551,0.762379835558039,4.07753340300519,4.55159925273334e-05,0.000502799381955086
"GB47083",517.202445245702,-2.09512568580056,0.51441832147495,-4.07280533825734,4.64502452822574e-05,0.000512599869923351
"GB50783",141.976170810409,-2.59462800117882,0.637249580595261,-4.07160409388603,4.66904886671095e-05,0.000514632037020672
"GB46225",339.171065912423,3.17189341796011,0.77906459362555,4.07141261958652,4.6728891352685e-05,0.000514632037020672
"GB49084",52.4048207671121,2.94579382867772,0.723972567411383,4.06893017951029,4.72294964541324e-05,0.000519619874119607
"GB47376",25.6911828331765,-5.02236656204325,1.23517778040341,-4.06610824913231,4.7804737558948e-05,0.000525417963160506
"GB41760",365.63404621007,8.56365994905041,2.10639880619254,4.06554538669238,4.79202670162435e-05,0.000526156802763028
"GB44119",178.71702721066,-2.23838886940985,0.550620324425417,-4.06521294277624,4.79886265675077e-05,0.000526376757878442
"GB50655",72.1891752289523,4.8872673016766,1.20335100881035,4.06138131425861,4.87832170211803e-05,0.000534554124541947
"GB50294",103.227682400027,-2.65313526644899,0.653675506700169,-4.05879559392141,4.93264664246202e-05,0.000539963690750716
"GB45318",24.4727065715655,4.8604410988226,1.19821953075312,4.05638614133394,4.98378401588539e-05,0.000545013810251242
"GB48060",98.3664406052083,-2.59369972178122,0.639675707117768,-4.0547103679579,5.01964589516066e-05,0.000548384985858474
"GB46304",49.4496963490638,6.74248919398639,1.66303140711392,4.05433665602716,5.02767669179653e-05,0.000548711969208896
"GB46018",81.4448652407048,2.88582214891227,0.71213646024181,4.05234433289987,5.0706961891904e-05,0.000551748480446172
"GB52489",262.502425352935,3.98760948318964,0.983991243107533,4.05248472597826,5.06765334314075e-05,0.000551748480446172
"GB51159",123.479257522083,2.35742958580073,0.581733297924877,4.05242332562019,5.06898390684082e-05,0.000551748480446172
"GB52581",31.9019415414947,-8.94689906100673,2.210160311405,-4.04807697199087,5.16401654108116e-05,0.000561341997659241
"GB41356",93.5553489271193,-2.47974362730164,0.61262686625972,-4.04772262509684,5.17183829553625e-05,0.000561631731953947
"GB51545",266.361971443543,1.95416775067873,0.4829564542707,4.0462607620177,5.20422591717499e-05,0.000564585943126195
"GB49129",318.701285829116,2.14252073925511,0.529716202437636,4.04465774200545,5.23996178321644e-05,0.000567897151669587
"GB48024",77.071546683618,-2.66362063971908,0.658625876404783,-4.04420891304618,5.25000904733035e-05,0.000568420462659266
"GB48960",90.9261751602491,-3.16438761500742,0.782578723558698,-4.04353903287542,5.26503861761123e-05,0.000569481634786709
"GB41046",405.258048404971,1.83629412670056,0.454501805082057,4.04023505774422,5.33976565503434e-05,0.000576419499649495
"GB53735",29.1391867268454,-4.70354388544551,1.1641657974616,-4.04026977574959,5.33897522846837e-05,0.000576419499649495
"GB47060",37.2859315894172,-3.55670477898446,0.880628993160355,-4.03882316685979,5.3720043526027e-05,0.000578925834431298
"GB49640",86.9066443978293,-2.67134806167753,0.661428944565452,-4.03875289042961,5.3736138322626e-05,0.000578925834431298
"GB44548",670.421301847073,-2.81208619005966,0.696368351098137,-4.03821653529364,5.38591256389346e-05,0.000579367289912985
"GB49301",221.38840941767,2.10673919056578,0.521714116578684,4.03811038194909,5.38834984100123e-05,0.000579367289912985
"GB44812",31.2232463581561,-3.94199418462257,0.976876504438161,-4.03530453103666,5.45315222763817e-05,0.000585756746187722
"GB50180",144.668764584532,-2.58429138826024,0.640905579187886,-4.03224979182564,5.52454204036462e-05,0.000592840511366024
"GB41369",288.193044779801,6.13327397141613,1.5216455576729,4.03068503074786,5.56145283591705e-05,0.000596214018590635
"GB50995",135.282416416201,-2.20990295466618,0.548449270289454,-4.02936620464436,5.59274363209913e-05,0.000598978993518424
"GB55416",51.6091084101375,-2.99510679896081,0.743770149504692,-4.02692525500705,5.65109869023824e-05,0.00060463425279052
"GB43885",36.3138601817784,-3.72510222909062,0.926747729199141,-4.01954287204966,5.8311170623584e-05,0.000623282895419114
"GB44163",208.296230865442,-2.12949354681778,0.530254956069783,-4.01598046834199,5.91991586941564e-05,0.000632154153428188
"GB54343",97.179175368744,2.6743298972876,0.665995683498704,4.01553638191531,5.93107480183805e-05,0.000632725433316553
"GB46165",143.654952004463,-2.39571371854458,0.597065076552307,-4.01248341701443,6.00833009720562e-05,0.000640339837756983
"GB40128",161.633200780214,-2.26960757203928,0.56632574634167,-4.00760090230826,6.13386582807269e-05,0.000653079829905842
"GB44643",391.591329613932,1.80437987806335,0.450785997560642,4.00274162868295,6.26126680926602e-05,0.000665993340688726
"GB42147",206.480048402793,-1.95745908867867,0.489541998875912,-3.99855189784205,6.37312079460991e-05,0.000677229577511134
"GB45971",64.3155126651979,-2.93838418703982,0.735238401985517,-3.99650532276971,6.42844369479971e-05,0.000682442580153591
"GB43136",19.6394647955032,-4.87863129753036,1.22164121046606,-3.99350583111806,6.51034768953155e-05,0.000690464528085468
"GB48005",223.369088840283,-1.86964515691573,0.468405601588179,-3.99150896269493,6.56542066334237e-05,0.000695628033707443
"GB53104",589.355918132997,5.05154319897005,1.26626808276004,3.98931574422961,6.62641687826976e-05,0.000700727501340914
"GB43788",59.965189315558,-3.03885687493101,0.761735792231596,-3.98938438487748,6.62449979143295e-05,0.000700727501340914
"GB48497",554.025619828451,2.01772951744295,0.506087651220684,3.98691711322374,6.69373971600092e-05,0.000707160164759282
"GB54310",25.3812835983214,-6.74934386600895,1.69328371555446,-3.98594978739217,6.72107255783415e-05,0.00070935971220862
"GB55774",19.0780270334377,-5.74934793294795,1.44254607396526,-3.98555584234768,6.73223413865529e-05,0.000709849895820265
"GB43188",160.100985732903,2.61405266772059,0.657234929306784,3.97734896786108,6.96878572776141e-05,0.000734081374727053
"GB42586",242.058583680465,3.86535375643107,0.972182803719,3.97595363921734,7.00977816095939e-05,0.000737686026368789
"GB51354",109.5467957068,2.46696633493833,0.621131493136046,3.97172959703396,7.135268532995e-05,0.000750167421441907
"GB49394",76.0579686500667,-3.88685181236634,0.979397850972587,-3.96861378499709,7.22919368971408e-05,0.000759309331421078
"GB46305",183.665360844133,-2.09127040582672,0.527543540925116,-3.96416644995673,7.36528499472011e-05,0.000772858228925737
"GB55375",1378.8910217755,1.79150788849367,0.451979214237863,3.9636953029235,7.37984349726943e-05,0.00077364057143656
"GB50089",25.877841484004,8.79661139726579,2.22282158347448,3.95740776617612,7.5767528440283e-05,0.000793519153626503
"GB46452",133.975916383354,2.28146614090541,0.576550129385714,3.95709934769455,7.58653841158276e-05,0.000793780752919879
"GB50478",135.768252090472,-5.95321744079957,1.50481019727231,-3.95612513231944,7.6175270801485e-05,0.000796258204961396
"GB40624",27.0255543490513,-4.68794760787446,1.18542519609426,-3.95465494011797,7.66451889354649e-05,0.000800402107272372
"GB51767",116.178567253436,2.26134315068113,0.572556579993581,3.94955403482828,7.82969348643208e-05,0.000816868021592128
"GB55484",120.223973018161,2.20484488171141,0.558348237997855,3.94887049275489,7.85208156421501e-05,0.000818419831554353
"GB51401",55.4679987272239,3.18401064520815,0.80645439289533,3.94815959000102,7.87542998317438e-05,0.000820068674729783
"GB52637",36.9717582198225,3.40265103436529,0.862590464314231,3.94468890526217,7.99036434073729e-05,0.000831242105055497
"GB42218",2199.19454779438,8.24787271109487,2.09301363083413,3.94066841686446,8.12548792293471e-05,0.000843687459071543
"GB50893",553.52010594115,8.33715000206774,2.11565649475117,3.9406917062159,8.1246990141738e-05,0.000843687459071543
"GB47957",2018.59904858531,-1.73691385490472,0.440867198053046,-3.93976658407627,8.156092558116e-05,0.000846058668028566
"GB54941",539.98607341996,2.57257610746921,0.653177375879164,3.93855666541814,8.19732358190276e-05,0.000849526626585013
"GB47568",207.559252877125,2.09156954410556,0.531136411387686,3.93791406362251,8.21930187811955e-05,0.000850994639320135
"GB42577",18.30656559472,-9.050009284957,2.29846561784936,-3.93741338337919,8.23646475697735e-05,0.000851961767644798
"GB43657",20.8708065883951,-4.74934818238944,1.2063723515828,-3.93688414373733,8.25464344913905e-05,0.000853032034611219
"GB48980",57.7000459485198,-3.55670441160673,0.903556317219746,-3.93633948855646,8.27339123420827e-05,0.00085415902675826
"GB52928",21.6588303794619,-6.99727107030347,1.77773763976318,-3.93605384382568,8.28323960090383e-05,0.000854320651340782
"GB40405",2074.1777502037,1.53241972668458,0.389350176624943,3.93583930015973,8.29064385298574e-05,0.000854320651340782
"GB51734",778.267294684905,1.89625250663515,0.482490718057583,3.93013261326375,8.48990237830733e-05,0.0008740266229161
"GB41231",551.718010402387,1.70225234015328,0.43334882377327,3.9281342114451,8.56074349661874e-05,0.000880487423656008
"GB44682",616.163655851739,-1.71699558913121,0.437650605925524,-3.92321081219615,8.73766312072794e-05,0.000897836101046875
"GB51649",82.9903178239271,2.43231234645546,0.62016441567041,3.92204435629554,8.78008233186597e-05,0.000901344550034723
"GB40010",13161.9337727433,-1.64734658314338,0.420094159533456,-3.92137463889733,8.80452504744035e-05,0.000902292309016022
"GB49037",310.815474030606,1.7647958206588,0.450049459485556,3.92133749627454,8.80588252372413e-05,0.000902292309016022
"GB54776",629.01258878823,-2.29312154808604,0.584888657848359,-3.92061209824412,8.83243380431756e-05,0.000904162302599876
"GB45810",167.945355586516,-1.99644373411364,0.510433315010527,-3.9112723942646,9.18111531607687e-05,0.000938973784250792
"GB42064",44.1015953457797,-3.00310686448052,0.768372225136238,-3.90840111893431,9.29089588937713e-05,0.000949309925207276
"GB41507",179.528657482633,-2.19833561034893,0.562671931218077,-3.90695801297561,9.34653872124562e-05,0.000954100278836057
"GB44361",24.5572288045257,-3.9013526737091,0.998719346799325,-3.90635536020412,9.36986864951907e-05,0.000955586229686907
"GB52642",244.815350914479,2.78980608941409,0.714639702877291,3.90379386728968,9.46964432258071e-05,0.000964858428078102
"GB48391",995.453703551258,10.6416411755173,2.72711982006882,3.90215387575043,9.53405144794667e-05,0.000970512975430235
"GB53888",287.752584724,8.30800816797378,2.12970117131196,3.9010206126035,9.57879935049904e-05,0.000974157633292582
"GB48154",155.886070228518,-2.09330522567016,0.537439734468872,-3.89495806025373,9.82157221875801e-05,0.000997915714614853
"GB45497",407.142425359918,-1.84339440930287,0.473735123849675,-3.891192179974,9.97528828451328e-05,0.00101258937553512
"GB48237",146.337215036324,-1.99871033066886,0.514419372070669,-3.88537142880824,0.00010217355555872,0.00103619587257503
"GB42294",56.5918949582178,-3.39320603681276,0.873411273115678,-3.88500371046086,0.000102328325546486,0.00103680011335101
"GB53726",97.4491001310512,2.2856439107465,0.588575330252424,3.88334983351452,0.000103027170152835,0.00104291072240212
"GB44018",35.3894742249719,-3.65624010583812,0.941894719342444,-3.88179276383524,0.000103689223625157,0.00104669418324857
"GB44229",19.8101845312769,-8.83587455804324,2.27620161682073,-3.88185057630558,0.000103664570622827,0.00104669418324857
"GB43705",20.0892653528942,8.83798709366321,2.27667565087507,3.88197022718902,0.000103613565404428,0.00104669418324857
"GB42484",537.135712553523,1.61365059676326,0.415730226422917,3.88148490103223,0.000103820598937687,0.00104704996632342
"GB45315",130.818508192426,2.57401845489522,0.663485504401572,3.8795398510128,0.000104654255035719,0.00105440884981036
"GB50400",21.9840320113493,-8.77698810556664,2.26250008954072,-3.87933160583801,0.000104743883170659,0.00105440884981036
"GB52722",113.739218130051,-2.21048468085741,0.569973964180555,-3.87822044474505,0.000105223349513176,0.00105825736186289
"GB43275",19.1782531926934,-6.7035419736152,1.72924868434997,-3.87656329265047,0.00010594226045261,0.00106450470558102
"GB42892",32.2707598640408,4.99211091893569,1.28810079709513,3.87555921880778,0.000106380103248474,0.00106791897196533
"GB48330",45.1839957375686,3.70538722873753,0.956164850272552,3.87525982332578,0.000106510989663001,0.00106824834199762
"GB52490",32.4208149629505,-3.63199270899434,0.938010935670461,-3.87201531546997,0.000107939167991499,0.00108157628129108
"GB55998",588.617924666517,-1.6730476031053,0.432909937068793,-3.8646551161043,0.000111246275010157,0.00111368973107595
"GB48997",51.7936070411874,2.83184885911341,0.73301708928358,3.86327808793809,0.000111875525258992,0.00111896071728278
"GB47407",166.094878270116,2.20225707358531,0.570179036498545,3.86239572592728,0.000112280494982713,0.00112146629780033
"GB54693",224.216296229526,1.99532223808586,0.516617198527522,3.86228380273244,0.000112331962073096,0.00112146629780033
"GB53856",21.8887115224948,-6.91926761971543,1.79184538741922,-3.86153161890892,0.00011267842624426,0.00112389507202608
"GB55482",1369.13697151096,1.77300848786466,0.459589650945459,3.85780768608966,0.000114408609554213,0.00114010848606083
"GB55266",15.1438003805518,-8.89245506626262,2.30708224304487,-3.85441615402771,0.000116006130084318,0.00115497145235684
"GB44316",179.878490382195,-2.12131959392257,0.550716411110624,-3.85192732797725,0.000117191805283831,0.00116571063301505
"GB40126",99.4173302020564,2.44151266627467,0.633994306641123,3.85100093281548,0.00011763605078107,0.00116906192071844
"GB48918",43.7142425862044,3.89450252572336,1.01161775773359,3.84977675208918,0.000118225533128757,0.00117384914023557
"GB40848",70.1020857207526,2.59794835541791,0.675936445577946,3.84348021535751,0.000121301782530877,0.00120105785396468
"GB48664",19.5501205847976,8.74317298589016,2.27453740287398,3.84393458416765,0.000121077292795784,0.00120105785396468
"GB49325",160.406940000188,1.95934651530913,0.509812670758054,3.84326759159542,0.000121406968161505,0.00120105785396468
"GB41607",80.3594832180822,2.62493184417239,0.682980807933858,3.84334642156826,0.000121367960703956,0.00120105785396468
"GB51009",348.195036744234,1.70555067146071,0.44384988480281,3.84262952375991,0.000121723138765625,0.00120309294685588
"GB54136",131.185387382463,2.24763979521703,0.585352303783707,3.83980686620404,0.000123131136598769,0.0012140932663956
"GB46226",210.134978323199,2.56856312984686,0.668943962932221,3.83972839606464,0.000123170497554824,0.0012140932663956
"GB50255",129.714458077863,2.14997587581375,0.559900026039874,3.83992815828274,0.000123070319304762,0.0012140932663956
"GB48881",406.444140622413,2.32553562137578,0.605963604783878,3.83774801492443,0.000124167801183619,0.00122281708001083
"GB50126",122.409586476491,2.08882645071795,0.544483727303772,3.83634321095619,0.000124879858625172,0.00122871853671669
"GB45732",242.394672516303,1.81518846802128,0.47332076887693,3.83500701295711,0.000125560711820169,0.00123430259309141
"GB49664",51.7561113904393,-2.66688837774428,0.695511163064498,-3.83442929369196,0.000125856167992678,0.00123609141729148
"GB49804",119.365282377865,2.18782171870964,0.57073271286494,3.83335608664747,0.000126406765841875,0.00124038062481956
"GB41610",203.239442323113,1.98933072809745,0.519024141578577,3.83282889702785,0.000126678065877984,0.00124192393658236
"GB55766",172.095569381701,8.06834083611314,2.10651404902197,3.83018610289316,0.000128046380511809,0.00125420969112826
"GB55760",121.01693049328,-2.39916429960461,0.626598185950117,-3.82887208006632,0.000128731893159497,0.00125979135695709
"GB42427",735.73161913953,9.1851374744815,2.40020606032502,3.82681205014445,0.00012981355587708,0.00126923631114287
"GB49132",87.4961587490501,2.25794104825968,0.590198191467532,3.82573359407506,0.000130383232268179,0.00127366292902691
"GB47872",21.9120083180326,-8.71558280299727,2.28246501696708,-3.81849567822883,0.000134267936240995,0.00130981616959708
"GB52787",39.5203955163281,-3.64243445280781,0.953918571605318,-3.81839138185356,0.000134324702666171,0.00130981616959708
"GB47941",243.113220672531,1.86294312098194,0.487988516060623,3.81759623365913,0.000134758229819351,0.00131286819247976
"GB51688",41.72533014487,-3.29954722081858,0.864373655768982,-3.8172695324491,0.000134936734192576,0.00131343244756527
"GB41302",47.7337889766205,3.51743355172239,0.923140060794557,3.81029239343691,0.000138802530659506,0.0013498546106637
"GB42377",217.38828217656,-1.90135398286365,0.499058469307931,-3.80988220779092,0.000139033016920235,0.00135088993781909
"GB53338",99.3470998687318,2.25346352525393,0.59156314763645,3.80933723518358,0.000139339798647976,0.00135145956088491
"GB49921",448.568033288549,-1.69715474792797,0.445522206171361,-3.80936062090515,0.000139326621027853,0.00135145956088491
"GB53340",2546.2947509613,-1.59221150116742,0.418127306943063,-3.8079586640923,0.000140118687374533,0.00135780493139094
"GB40758",5666.68549931202,-1.56247759326919,0.410367970637745,-3.80750376507448,0.000140376602612756,0.00135909507169613
"GB47408",81.6183407921211,2.62220710188605,0.689021602597768,3.80569650066083,0.00014140569558499,0.00136784266102283
"GB52432",617.22133979349,1.71008028226107,0.449559361869689,3.80390317120513,0.000142433874053742,0.00137656588837033
"GB50687",21.0301901960498,-4.44978773460907,1.1699642063702,-3.8033537354228,0.000142750291157459,0.00137840086107007
"GB51547",14.9014371506989,-5.65623710254746,1.48783872709555,-3.80164664324147,0.00014373762521428,0.00138670523811686
"GB46800",33.4183837061415,-3.38677987399774,0.890968099127008,-3.80123584370325,0.000143976178238902,0.00138777746316648
"ENSRNA022717354",60.3463090653259,-2.91927519385685,0.768050888375248,-3.80088772507294,0.000144178623991703,0.00138850006411816
"GB49392",212.094054502619,2.33203643143585,0.613742430268697,3.79969889064845,0.000144872004370623,0.00139394511625868
"GB45913",400.056008729918,-1.90514555617487,0.501603662245863,-3.79810934323095,0.000145804005202401,0.00140167451426704
"GB42784",218.658863838443,-2.03252287978471,0.535978868911689,-3.79216979936497,0.000149336745242294,0.00143411706684519
"GB43772",20.6965570183195,-4.80824040656512,1.26799763309775,-3.79199478063572,0.000149442055716975,0.00143411706684519
"GB49547",19.1020308242054,8.76479559834199,2.31243824072555,3.79028310636826,0.000150475678927342,0.00144276504830687
"GB54528",19.4353007294057,-4.91927262605273,1.29844850531179,-3.78857737209339,0.000151512407813708,0.00145142756895946
"GB48919",159.125406660968,1.99600556892724,0.526882669872014,3.78833027363016,0.000151663148291804,0.00145159491317604
"GB44070",221.306953558834,4.44046521619265,1.17222554735801,3.7880638467577,0.000151825838086661,0.00145187623216849
"GB53365",276.405153032519,-1.92622864024795,0.508546237275861,-3.78771584382615,0.000152038588595124,0.00145263535699832
"GB43621",15.0064255246073,-8.77698860288208,2.31795459346735,-3.78652309567156,0.000152769902711601,0.00145834336576228
"GB41729",54.5126146286509,-4.33430918725989,1.14557860111569,-3.78351095510921,0.000154631515121597,0.00147482177119477
"GB44271",20.605179868746,8.53252560061149,2.25569677296895,3.78265629620996,0.000155163601538107,0.00147860187922403
"GB52171",181.80264593288,1.8954995087879,0.50117326666881,3.78212413720083,0.000155495778731527,0.00148047204715366
"GB40831",23.6655689014811,5.03200513252819,1.33166425279431,3.77873410806759,0.000157627621234289,0.00149945855937457
"GB42288",17.3674433476481,-8.71558364919017,2.30713588565735,-3.77766377063955,0.000158306403344768,0.00150460152288936
"GB47616",145.594678363846,-2.04596783020019,0.541745574314638,-3.7766212170511,0.000158970209501287,0.00150959330591807
"GB49312",340.525879767948,2.73260261075183,0.723612789463467,3.77633266097737,0.000159154398862786,0.00151002588189327
"GB43234",1708.43306965061,-1.84939430160583,0.489772905558296,-3.77602411366078,0.000159351571086799,0.00151058077656868
"GB51741",207.599303802296,2.64296513541683,0.700339995232624,3.77383150099681,0.000160759360152562,0.0015226008267667
"GB46290",57.0666746107851,-2.83681317184017,0.751753460017372,-3.77359509828477,0.000160911841866607,0.00152272092233804
"GB43137",163.800606657405,-1.93576399545098,0.513127478314829,-3.77248164882586,0.0001616318578581,0.00152820676717919
"GB42204",51.3182625148492,2.82353792072269,0.748724686437181,3.77112972481052,0.000162510159348109,0.00153517836567181
"GB47086",104.828131969835,-2.28991907865569,0.607413135685614,-3.76995317375044,0.00016327817943338,0.00154109699340413
"GB50012",1398.47014561086,-1.53142651419081,0.406587263330703,-3.76653833581897,0.000165526677212723,0.00156096672571514
"GB47947",6386.54413259252,-2.14684769366403,0.570075343992729,-3.76590167648334,0.000165949093926084,0.00156359648014093
"GB48086",76.5088117598359,2.46442771792942,0.654708638533417,3.76415946404781,0.000167110224096139,0.0015731759385092
"GB50874",669.518577498983,-1.68934364776052,0.448893910682726,-3.7633472131337,0.000167654172279609,0.00157692741749045
"GB48238",279.715996632258,-1.70968673283978,0.45432542196418,-3.76313243808439,0.000167798281020146,0.00157692741749045
"GB53970",675.409689889085,-1.53130404892619,0.407021654266108,-3.76221764340094,0.000168413391752642,0.00158134367497394
"GB55450",22.6289888997966,6.45521713118057,1.71654627575257,3.76058439109104,0.000169516872931237,0.00159033400513957
"GB41977",28.1697361740426,4.32389528184895,1.15028935243522,3.75896314496439,0.000170618965865035,0.00159929584871081
"GB53965",308.855039945643,2.78808192217334,0.74200491820161,3.75749790032496,0.000171620806544624,0.00160730337479281
"GB40110",92.7073918380101,-2.68964419950506,0.716355168841929,-3.75462384651064,0.000173601991855356,0.00162446125024788
"GB43139",14.5821874299157,-5.07127624081241,1.35168689634361,-3.75181283071583,0.000175560514031714,0.00164137778440637
"GB51686",28.8439681965113,-3.55670504272272,0.948292024309222,-3.75064321068563,0.000176381530406609,0.00164763947614819
"GB51697",77.5653396639074,2.46566124144752,0.657688406012347,3.74898085310209,0.000177554638971767,0.00165717663040316
"GB51715",134.867544874993,1.99939140708534,0.533508751332982,3.74762626121844,0.000178515981371558,0.00166472266189984
"GB40140",3952.99332784576,-2.0811845022361,0.555989578686345,-3.74320775427731,0.000181685887852601,0.00169283378142902
"GB43404",17.3730728946514,8.58206790567237,2.29388188886026,3.74128587323929,0.000183081125467356,0.00170437574238499
"GB46762",24.0412207084568,6.50803117688029,1.74006862980786,3.74010028420483,0.000183946850495135,0.00171097275456278
"GB43142",31.3584887561861,-3.33431229695472,0.891645626563299,-3.7395038988822,0.000184383788469305,0.00171357356997242
"GB49886",227.295060670127,2.75121792493203,0.735829192762256,3.73893554644678,0.000184801096129954,0.00171598767182222
"GB53223",45.5079344005706,3.10862877134705,0.831478352063549,3.73867673599933,0.000184991419431344,0.00171629177210068
"GB52152",432.223636360488,-1.71843486824151,0.460066907605127,-3.73518468691174,0.000187577474661763,0.00173732470579585
"GB54548",24.5066617423917,-4.2729105351805,1.14393173925445,-3.73528453539137,0.000187503061787741,0.00173732470579585
"GB53141",310.273497238945,4.227920510029,1.13232347495201,3.73384514545031,0.000188578466580533,0.00174511185895936
"GB49434",20.8752402530055,-4.11858256152592,1.10319097717584,-3.73333597422041,0.000188960267452976,0.00174716063930205
"GB49401",35.4481970463098,8.16904413526571,2.18978227787894,3.73052801540543,0.000191078893495365,0.00176525132141774
"GB54809",348.149453658813,1.92059041499916,0.515158787495205,3.72815229327139,0.000192888807650805,0.00178046177367167
"GB46360",233.53632012842,-1.97652833167043,0.530262305908418,-3.72745395938401,0.000193423880792572,0.00178388900050185
"GB52689",179.694468487609,-1.95525515696308,0.524978332158661,-3.72444925283537,0.00019574208073083,0.00180374174561777
"GB46230",776.885311493829,2.10447760118806,0.565359105379557,3.7223732335136,0.00019735900034425,0.00181710416885002
"GB52165",136.685312991681,1.97402513508591,0.530527354624101,3.72087342505568,0.000198534934000883,0.00182638724758245
"GB54005",21.5957814318409,-4.68794746865765,1.26006890263286,-3.72038978095752,0.000198915539571333,0.00182834435190798
"GB55162",278.11093960194,1.85094274521479,0.497648220857014,3.7193798101543,0.000199712551565294,0.00183412235383573
"GB55591",4478.53460527014,-1.46821669293696,0.394834600511501,-3.71856136983667,0.0002003606182744,0.00183852388731657
"GB48516",25.4187862882558,-3.63687503180405,0.978694029093185,-3.71604906507279,0.000202362302265796,0.00185532844804634
"GB50188",30.9239621128003,-3.20878161991794,0.863769169544014,-3.71486009579604,0.000203316151255981,0.00186250590368389
